actual_origin_rate,actual_plan_rate,band,bp,day_string,item_sku_id,supp_brevity_cd,supp_name,vlt,z_value
0.0,,D,43.2818814503,2016-10-12 00:00:00,222483,kpch,北京坤朋茶花家居用品有限公司,12,14.9250550101
1.0,1.0,D,28.2663689593,2016-10-18 00:00:00,222483,kpch,北京坤朋茶花家居用品有限公司,14,18.839115305
0.59999999999999998,0.59999999999999998,Z,100.0,2016-07-25 00:00:00,2227984,ishdkj,嘉禾益美（北京）科技有限公司,9,0.0
1.0,1.0,Z,100.0,2016-10-08 00:00:00,2227984,ishdkj,嘉禾益美（北京）科技有限公司,15,0.0
0.0,,Z,100.0,2016-08-29 00:00:00,2227990,ishdkj,嘉禾益美（北京）科技有限公司,13,0.0
0.0,0.0,Z,100.0,2016-09-05 00:00:00,2227990,ishdkj,嘉禾益美（北京）科技有限公司,16,0.0
0.0,,Z,100.0,2016-08-29 00:00:00,2227992,ishdkj,嘉禾益美（北京）科技有限公司,13,0.0
0.0,0.0,Z,100.0,2016-09-05 00:00:00,2227992,ishdkj,嘉禾益美（北京）科技有限公司,16,0.0
0.0,0.0,Z,28.967515001,2016-09-20 00:00:00,2228012,ishdkj,嘉禾益美（北京）科技有限公司,7,94.9462576518
1.0,1.0,Z,10.173974972,2016-10-17 00:00:00,2228012,ishdkj,嘉禾益美（北京）科技有限公司,5,35.252199965
1.0,1.0,Z,100.0,2016-07-13 00:00:00,2228014,ishdkj,嘉禾益美（北京）科技有限公司,12,100.0
0.0,0.0,Z,100.0,2016-09-12 00:00:00,2228014,ishdkj,嘉禾益美（北京）科技有限公司,15,100.0
1.0,1.0,Z,100.0,2016-09-20 00:00:00,2228014,ishdkj,嘉禾益美（北京）科技有限公司,7,100.0
0.0,0.0,Z,31.6455696203,2016-07-28 00:00:00,2228016,ishdkj,嘉禾益美（北京）科技有限公司,2,100.0
0.0,0.0,Z,78.9421748569,2016-09-12 00:00:00,2228016,ishdkj,嘉禾益美（北京）科技有限公司,15,1.29651953846
1.0,1.0,L,100.0,2016-10-08 00:00:00,2228036,ishdkj,嘉禾益美（北京）科技有限公司,20,0.0
0.0,,Z,100.0,2016-08-29 00:00:00,2228038,ishdkj,嘉禾益美（北京）科技有限公司,13,0.0
0.0,0.0,Z,100.0,2016-09-05 00:00:00,2228038,ishdkj,嘉禾益美（北京）科技有限公司,16,0.0
1.0,1.0,L,100.0,2016-07-13 00:00:00,2228054,ishdkj,嘉禾益美（北京）科技有限公司,12,0.0
0.0,,L,25.8255341692,2016-08-29 00:00:00,2228054,ishdkj,嘉禾益美（北京）科技有限公司,13,-3.05826361383
1.0,1.0,L,89.1964628989,2016-09-05 00:00:00,2228054,ishdkj,嘉禾益美（北京）科技有限公司,16,-3.30276397911
1.0,1.0,Z,30.0601202405,2016-07-13 00:00:00,2228064,ishdkj,嘉禾益美（北京）科技有限公司,3,100.0
1.0,1.0,Z,14.0911225928,2016-07-13 00:00:00,2228066,ishdkj,嘉禾益美（北京）科技有限公司,3,46.5086119774
0.0,,Z,36.8286859039,2016-08-29 00:00:00,2228066,ishdkj,嘉禾益美（北京）科技有限公司,13,-2.70432391441
1.0,1.0,Z,87.6450375977,2016-09-05 00:00:00,2228066,ishdkj,嘉禾益美（北京）科技有限公司,16,-4.04733848029
1.0,1.0,Z,8.4114395578,2016-09-20 00:00:00,2228066,ishdkj,嘉禾益美（北京）科技有限公司,7,25.7276243594
1.0,1.0,Z,22.0653133274,2016-10-17 00:00:00,2228066,ishdkj,嘉禾益美（北京）科技有限公司,5,90.450578162
1.0,1.0,L,59.7535167434,2016-07-13 00:00:00,2228068,ishdkj,嘉禾益美（北京）科技有限公司,12,5.4699620967
0.0,,L,29.6634341129,2016-08-29 00:00:00,2228068,ishdkj,嘉禾益美（北京）科技有限公司,13,-1.57540103824
1.0,1.0,L,61.8955512573,2016-09-05 00:00:00,2228068,ishdkj,嘉禾益美（北京）科技有限公司,16,-3.19130434783
1.0,1.0,L,32.634032634,2016-09-20 00:00:00,2228068,ishdkj,嘉禾益美（北京）科技有限公司,7,40.3644218281
1.0,1.0,Z,100.0,2016-07-13 00:00:00,2228072,ishdkj,嘉禾益美（北京）科技有限公司,3,100.0
1.0,1.0,Z,100.0,2016-07-28 00:00:00,2228072,ishdkj,嘉禾益美（北京）科技有限公司,2,100.0
1.0,1.0,Z,16.5758939143,2016-09-20 00:00:00,2228072,ishdkj,嘉禾益美（北京）科技有限公司,7,96.07344039
1.0,1.0,Z,39.4218134034,2016-07-13 00:00:00,2228074,ishdkj,嘉禾益美（北京）科技有限公司,3,100.0
1.0,1.0,Z,100.0,2016-07-13 00:00:00,2228076,ishdkj,嘉禾益美（北京）科技有限公司,3,100.0
1.0,1.0,Z,100.0,2016-07-28 00:00:00,2228076,ishdkj,嘉禾益美（北京）科技有限公司,2,100.0
0.0,0.0,Z,100.0,2016-07-25 00:00:00,2228461,ishdkj,嘉禾益美（北京）科技有限公司,9,0.0
1.0,1.0,Z,100.0,2016-08-29 00:00:00,2228461,ishdkj,嘉禾益美（北京）科技有限公司,13,0.0
1.0,1.0,Z,100.0,2016-08-30 00:00:00,2228461,ishdkj,嘉禾益美（北京）科技有限公司,12,100.0
0.5,0.5,Z,100.0,2016-07-13 00:00:00,2228471,ishdkj,嘉禾益美（北京）科技有限公司,3,0.0
0.0,0.0,Z,100.0,2016-09-12 00:00:00,2228471,ishdkj,嘉禾益美（北京）科技有限公司,15,100.0
1.0,1.0,Z,100.0,2016-10-17 00:00:00,2228471,ishdkj,嘉禾益美（北京）科技有限公司,5,100.0
0.5,0.5,Z,100.0,2016-07-13 00:00:00,2228481,ishdkj,嘉禾益美（北京）科技有限公司,3,100.0
1.0,1.0,Z,100.0,2016-09-20 00:00:00,2228481,ishdkj,嘉禾益美（北京）科技有限公司,7,100.0
1.0,1.0,Z,28.6532951289,2016-09-20 00:00:00,2228525,ishdkj,嘉禾益美（北京）科技有限公司,7,100.0
1.0,1.0,Z,100.0,2016-07-28 00:00:00,2228527,ishdkj,嘉禾益美（北京）科技有限公司,2,100.0
0.5,0.5,Z,100.0,2016-09-20 00:00:00,2228527,ishdkj,嘉禾益美（北京）科技有限公司,7,100.0
1.0,1.0,Z,100.0,2016-10-17 00:00:00,2228527,ishdkj,嘉禾益美（北京）科技有限公司,5,100.0
1.0,1.0,E,50.7293927616,2016-07-13 00:00:00,2228531,ishdkj,嘉禾益美（北京）科技有限公司,12,17.3058473092
1.0,1.0,Z,56.3909774436,2016-07-13 00:00:00,2228543,ishdkj,嘉禾益美（北京）科技有限公司,3,100.0
1.0,1.0,Z,100.0,2016-09-20 00:00:00,2228543,ishdkj,嘉禾益美（北京）科技有限公司,7,100.0
1.0,1.0,Z,12.3001230012,2016-07-13 00:00:00,2228545,ishdkj,嘉禾益美（北京）科技有限公司,3,56.2118603802
1.0,1.0,Z,100.0,2016-09-12 00:00:00,2230974,bjhcts,北京鸿昌泰达商贸有限责任公司,6,66.2272719998
1.0,1.0,Z,100.0,2016-10-11 00:00:00,2230974,bjhcts,北京鸿昌泰达商贸有限责任公司,7,100.0
1.0,1.0,L,32.033230076,2016-08-22 00:00:00,2230976,shbssmyx,上海炳顺商贸有限公司,13,-2.52039747493
1.0,1.0,L,43.6995774107,2016-09-05 00:00:00,2230976,shbssmyx,上海炳顺商贸有限公司,13,5.44870839229
1.0,1.0,L,29.1330516071,2016-10-08 00:00:00,2230976,shbssmyx,上海炳顺商贸有限公司,13,-3.07673606659
0.0,0.0,L,21.0404502656,2016-10-12 00:00:00,2230976,shbssmyx,上海炳顺商贸有限公司,15,4.78011475727
0.0,0.0,L,36.956777369,2016-10-18 00:00:00,2230976,shbssmyx,上海炳顺商贸有限公司,20,9.22335056831
1.0,1.0,L,19.0657769304,2016-07-13 00:00:00,2230980,bjhcts,北京鸿昌泰达商贸有限责任公司,5,-1.2227167754
1.0,1.0,L,27.2464412811,2016-07-29 00:00:00,2230980,bjhcts,北京鸿昌泰达商贸有限责任公司,7,-0.787828401774
1.0,1.0,L,6.61485033901,2016-08-23 00:00:00,2230980,bjhcts,北京鸿昌泰达商贸有限责任公司,4,9.22219207813
1.0,1.0,L,12.1457489879,2016-08-29 00:00:00,2230980,bjhcts,北京鸿昌泰达商贸有限责任公司,6,7.70500179817
1.0,1.0,L,20.2986805858,2016-09-05 00:00:00,2230980,bjhcts,北京鸿昌泰达商贸有限责任公司,7,5.91545060997
1.0,1.0,L,12.9407958589,2016-09-12 00:00:00,2230980,bjhcts,北京鸿昌泰达商贸有限责任公司,6,4.03228335376
1.0,1.0,L,7.28445808835,2016-09-19 00:00:00,2230980,bjhcts,北京鸿昌泰达商贸有限责任公司,7,6.03221751324
1.0,1.0,L,13.8280709841,2016-09-26 00:00:00,2230980,bjhcts,北京鸿昌泰达商贸有限责任公司,5,4.51794407158
1.0,1.0,L,22.4815330264,2016-10-11 00:00:00,2230980,bjhcts,北京鸿昌泰达商贸有限责任公司,7,5.1943978449
1.0,1.0,L,10.4438642298,2016-10-17 00:00:00,2230980,bjhcts,北京鸿昌泰达商贸有限责任公司,7,11.6752399965
1.0,1.0,E,16.1905447219,2016-07-19 00:00:00,2230984,shbssmyx,上海炳顺商贸有限公司,10,1.35296830932
1.0,1.0,E,49.3952251282,2016-08-22 00:00:00,2230984,shbssmyx,上海炳顺商贸有限公司,13,-2.63384657513
1.0,1.0,E,11.4772551703,2016-10-08 00:00:00,2230984,shbssmyx,上海炳顺商贸有限公司,13,3.10653849966
0.0,0.0,E,51.8358531317,2016-10-12 00:00:00,2230984,shbssmyx,上海炳顺商贸有限公司,15,2.85080013255
0.0,0.0,E,35.5508154468,2016-10-18 00:00:00,2230984,shbssmyx,上海炳顺商贸有限公司,20,11.6702818259
1.0,1.0,L,8.79584835957,2016-07-19 00:00:00,2230986,shbssmyx,上海炳顺商贸有限公司,10,2.72252433256
1.0,1.0,L,12.077294686,2016-08-08 00:00:00,2230986,shbssmyx,上海炳顺商贸有限公司,14,-2.77760867971
1.0,1.0,L,17.852238396,2016-08-22 00:00:00,2230986,shbssmyx,上海炳顺商贸有限公司,13,0.772091092285
1.0,1.0,L,34.6967371722,2016-10-08 00:00:00,2230986,shbssmyx,上海炳顺商贸有限公司,13,-2.06052855768
0.0,0.0,L,30.0525920361,2016-10-12 00:00:00,2230986,shbssmyx,上海炳顺商贸有限公司,15,2.37158140897
0.0,0.0,L,98.1354268891,2016-10-18 00:00:00,2230986,shbssmyx,上海炳顺商贸有限公司,20,40.761519177
0.0,0.0,E,12.46105919,2016-08-08 00:00:00,2230988,shbssmyx,上海炳顺商贸有限公司,14,1.28950685157
1.0,1.0,E,22.4900524768,2016-08-22 00:00:00,2230988,shbssmyx,上海炳顺商贸有限公司,13,-3.47218835336
1.0,1.0,E,15.5642023346,2016-08-23 00:00:00,2230988,shbssmyx,上海炳顺商贸有限公司,3,10.6440522149
1.0,1.0,E,41.9197076369,2016-09-05 00:00:00,2230988,shbssmyx,上海炳顺商贸有限公司,13,0.234698532452
1.0,1.0,E,39.0289929662,2016-10-08 00:00:00,2230988,shbssmyx,上海炳顺商贸有限公司,13,0.672125108185
0.0,0.0,E,41.6643519804,2016-10-12 00:00:00,2230988,shbssmyx,上海炳顺商贸有限公司,15,15.9141280774
0.0,0.0,E,6.80341531449,2016-10-18 00:00:00,2230988,shbssmyx,上海炳顺商贸有限公司,20,14.2862741198
1.0,1.0,L,11.9584214884,2016-08-22 00:00:00,2230998,shbssmyx,上海炳顺商贸有限公司,13,-0.197235567631
1.0,1.0,L,55.7318014233,2016-09-05 00:00:00,2230998,shbssmyx,上海炳顺商贸有限公司,13,5.82175327642
0.0,0.0,L,17.8184301963,2016-10-18 00:00:00,2230998,shbssmyx,上海炳顺商贸有限公司,20,-1.10912833446
1.0,1.0,E,29.5228180307,2016-07-19 00:00:00,2231000,shbssmyx,上海炳顺商贸有限公司,10,0.189588192328
1.0,1.0,E,52.1604938272,2016-08-22 00:00:00,2231000,shbssmyx,上海炳顺商贸有限公司,13,-3.61843377412
0.0,0.0,E,56.3237718969,2016-10-12 00:00:00,2231000,shbssmyx,上海炳顺商贸有限公司,15,3.00009834185
0.0,0.0,E,28.9163594303,2016-10-18 00:00:00,2231000,shbssmyx,上海炳顺商贸有限公司,20,8.39819002114
1.0,1.0,L,10.8324306308,2016-08-22 00:00:00,2231665,shbssmyx,上海炳顺商贸有限公司,13,1.23104105109
1.0,1.0,L,57.343358396,2016-09-05 00:00:00,2231665,shbssmyx,上海炳顺商贸有限公司,13,-1.00782222267
1.0,1.0,L,39.4588500564,2016-08-09 00:00:00,2231671,bjhcts,北京鸿昌泰达商贸有限责任公司,7,-2.72289946661
1.0,1.0,L,15.3413449246,2016-08-29 00:00:00,2231671,bjhcts,北京鸿昌泰达商贸有限责任公司,6,3.98411129681
1.0,1.0,L,100.0,2016-09-05 00:00:00,2231671,bjhcts,北京鸿昌泰达商贸有限责任公司,7,10.4114882217
1.0,1.0,L,34.2130987292,2016-09-26 00:00:00,2231671,bjhcts,北京鸿昌泰达商贸有限责任公司,5,5.77532229501
1.0,1.0,L,8.85291513848,2016-10-08 00:00:00,2231671,bjhcts,北京鸿昌泰达商贸有限责任公司,7,3.85968844728
1.0,1.0,E,5.67693380695,2016-08-08 00:00:00,2231673,shbssmyx,上海炳顺商贸有限公司,14,-2.54556594498
1.0,1.0,E,32.0377411632,2016-08-22 00:00:00,2231673,shbssmyx,上海炳顺商贸有限公司,13,-2.85201333529
1.0,1.0,E,47.6762416452,2016-10-08 00:00:00,2231673,shbssmyx,上海炳顺商贸有限公司,13,-4.09808362271
0.0,0.0,E,14.8031185236,2016-10-12 00:00:00,2231673,shbssmyx,上海炳顺商贸有限公司,15,10.5774639753
0.0,0.0,E,42.7235323073,2016-10-18 00:00:00,2231673,shbssmyx,上海炳顺商贸有限公司,20,17.1387383826
0.875,0.875,E,18.834925333,2016-08-08 00:00:00,2231675,shbssmyx,上海炳顺商贸有限公司,14,-3.18011372743
1.0,1.0,E,58.7477195508,2016-09-05 00:00:00,2231675,shbssmyx,上海炳顺商贸有限公司,13,-3.33916339184
0.0,0.0,E,38.9595933361,2016-10-12 00:00:00,2231675,shbssmyx,上海炳顺商贸有限公司,15,8.09346489349
0.0,0.0,E,24.3599425105,2016-10-18 00:00:00,2231675,shbssmyx,上海炳顺商贸有限公司,20,10.1593294991
0.0,0.0,L,20.2488771077,2016-07-19 00:00:00,2231677,shbssmyx,上海炳顺商贸有限公司,10,-3.5310480954
0.38095238095238093,0.38095238095238093,L,25.3634970038,2016-08-22 00:00:00,2231677,shbssmyx,上海炳顺商贸有限公司,13,-3.8434381068
0.94827586206896552,0.94827586206896552,L,78.0239452798,2016-09-05 00:00:00,2231677,shbssmyx,上海炳顺商贸有限公司,13,-0.632719925371
0.0,0.0,L,100.0,2016-10-12 00:00:00,2231677,shbssmyx,上海炳顺商贸有限公司,15,0.597934802524
0.0,0.0,L,1.92711026604,2016-10-18 00:00:00,2231677,shbssmyx,上海炳顺商贸有限公司,20,10.4995494623
1.0,1.0,D,14.0936602019,2016-07-19 00:00:00,2231679,shbssmyx,上海炳顺商贸有限公司,10,0.0427699543567
1.0,1.0,D,1.81851245681,2016-08-08 00:00:00,2231679,shbssmyx,上海炳顺商贸有限公司,14,-0.0805863137908
0.87804878048780488,0.87804878048780488,D,30.7153271211,2016-08-22 00:00:00,2231679,shbssmyx,上海炳顺商贸有限公司,13,-2.75913441256
1.0,1.0,D,52.8640538456,2016-09-05 00:00:00,2231679,shbssmyx,上海炳顺商贸有限公司,13,3.97987174427
1.0,1.0,D,43.8064789207,2016-10-08 00:00:00,2231679,shbssmyx,上海炳顺商贸有限公司,13,-0.232648523427
0.0,0.0,D,62.0981480464,2016-10-12 00:00:00,2231679,shbssmyx,上海炳顺商贸有限公司,15,8.26403024915
0.0,0.0,D,45.5293239199,2016-10-18 00:00:00,2231679,shbssmyx,上海炳顺商贸有限公司,20,26.2249611206
1.0,1.0,E,24.9687890137,2016-07-19 00:00:00,2231681,shbssmyx,上海炳顺商贸有限公司,10,-2.83362283546
0.75,0.75,E,54.0814601994,2016-08-22 00:00:00,2231681,shbssmyx,上海炳顺商贸有限公司,13,-2.79693038558
1.0,1.0,E,20.2336729823,2016-10-08 00:00:00,2231681,shbssmyx,上海炳顺商贸有限公司,13,-1.55808197779
0.0,0.0,E,41.7538538327,2016-10-12 00:00:00,2231681,shbssmyx,上海炳顺商贸有限公司,15,1.49886514789
0.0,0.0,E,39.813672015,2016-10-18 00:00:00,2231681,shbssmyx,上海炳顺商贸有限公司,20,13.4068513387
1.0,1.0,D,15.6849076333,2016-07-26 00:00:00,2231687,jmsorz,江门市欧润哲家居用品有限公司,9,-3.11512292479
1.0,1.0,D,10.5692727753,2016-08-02 00:00:00,2231687,jmsorz,江门市欧润哲家居用品有限公司,9,2.4105389887
1.0,1.0,D,2.33413082803,2016-08-08 00:00:00,2231687,jmsorz,江门市欧润哲家居用品有限公司,8,0.500844989339
1.0,1.0,D,10.0893090692,2016-08-15 00:00:00,2231687,jmsorz,江门市欧润哲家居用品有限公司,9,-2.53617518248
1.0,1.0,D,21.3770374989,2016-08-22 00:00:00,2231687,jmsorz,江门市欧润哲家居用品有限公司,10,0.222542949682
1.0,1.0,D,53.2143163677,2016-09-05 00:00:00,2231687,jmsorz,江门市欧润哲家居用品有限公司,10,-1.85250572579
1.0,1.0,D,5.43248626788,2016-09-20 00:00:00,2231687,jmsorz,江门市欧润哲家居用品有限公司,9,3.1193412456
1.0,1.0,D,61.764388295,2016-09-27 00:00:00,2231687,jmsorz,江门市欧润哲家居用品有限公司,11,-0.727076086305
1.0,1.0,D,19.3734542457,2016-09-29 00:00:00,2231687,jmsorz,江门市欧润哲家居用品有限公司,9,8.33832749401
1.0,1.0,D,46.025160421,2016-10-12 00:00:00,2231687,jmsorz,江门市欧润哲家居用品有限公司,15,12.2805848297
1.0,1.0,D,24.4559774836,2016-10-18 00:00:00,2231687,jmsorz,江门市欧润哲家居用品有限公司,12,28.3885970847
1.0,1.0,L,100.0,2016-07-07 00:00:00,2246330,syxr,沈阳熙瑞经贸有限公司,6,0.0
1.0,1.0,L,100.0,2016-08-02 00:00:00,2246330,syxr,沈阳熙瑞经贸有限公司,10,-3.14074372846
1.0,1.0,L,26.3725725246,2016-10-09 00:00:00,2246330,syxr,沈阳熙瑞经贸有限公司,11,11.4966879585
1.0,1.0,L,70.5674801529,2016-07-07 00:00:00,2246332,syxr,沈阳熙瑞经贸有限公司,6,-2.52079411464
1.0,1.0,L,71.3194090678,2016-07-20 00:00:00,2246332,syxr,沈阳熙瑞经贸有限公司,7,-2.68288592255
1.0,1.0,L,9.45358290792,2016-08-02 00:00:00,2246332,syxr,沈阳熙瑞经贸有限公司,10,6.3892123764
1.0,1.0,L,10.2782468248,2016-08-17 00:00:00,2246332,syxr,沈阳熙瑞经贸有限公司,7,1.82815067897
1.0,1.0,L,14.5454545455,2016-08-31 00:00:00,2246332,syxr,沈阳熙瑞经贸有限公司,8,-0.653270845976
0.0,,L,25.9182464455,2016-09-07 00:00:00,2246332,syxr,沈阳熙瑞经贸有限公司,7,2.22841654918
1.0,1.0,L,21.9270768074,2016-09-21 00:00:00,2246332,syxr,沈阳熙瑞经贸有限公司,7,-1.6195654583
1.0,1.0,L,77.2942333817,2016-10-09 00:00:00,2246332,syxr,沈阳熙瑞经贸有限公司,11,-1.98363272778
1.0,1.0,L,59.1456736035,2016-10-18 00:00:00,2246332,syxr,沈阳熙瑞经贸有限公司,9,12.5325601293
1.0,1.0,Z,100.0,2016-10-09 00:00:00,2246334,syxr,沈阳熙瑞经贸有限公司,11,5.48266564738
1.0,1.0,Z,59.1945657448,2016-08-31 00:00:00,2246384,syxr,沈阳熙瑞经贸有限公司,8,-0.519723794233
0.0,,Z,22.1642764016,2016-09-07 00:00:00,2246384,syxr,沈阳熙瑞经贸有限公司,7,3.10694036845
1.0,1.0,Z,100.0,2016-10-18 00:00:00,2246384,syxr,沈阳熙瑞经贸有限公司,9,3.56298988835
1.0,1.0,L,10.1862630966,2016-08-17 00:00:00,2246398,syxr,沈阳熙瑞经贸有限公司,7,5.27993500135
1.0,1.0,L,100.0,2016-09-21 00:00:00,2246398,syxr,沈阳熙瑞经贸有限公司,7,2.5254514054
1.0,1.0,L,5.02880131663,2016-10-09 00:00:00,2246398,syxr,沈阳熙瑞经贸有限公司,11,2.98612037704
1.0,1.0,L,59.3341391056,2016-10-18 00:00:00,2246398,syxr,沈阳熙瑞经贸有限公司,9,3.58090960135
1.0,1.0,L,30.8324768756,2016-07-07 00:00:00,2246400,syxr,沈阳熙瑞经贸有限公司,6,4.06087177916
1.0,1.0,L,18.013381369,2016-07-20 00:00:00,2246400,syxr,沈阳熙瑞经贸有限公司,7,0.800680915423
1.0,1.0,L,29.0856207962,2016-08-31 00:00:00,2246400,syxr,沈阳熙瑞经贸有限公司,8,2.42885921781
0.80000000000000004,1.0,L,70.0,2016-09-21 00:00:00,2246400,syxr,沈阳熙瑞经贸有限公司,7,-2.74113069784
0.0,0.0,L,16.4744645799,2016-10-09 00:00:00,2246400,syxr,沈阳熙瑞经贸有限公司,7,0.826026814446
1.0,1.0,L,100.0,2016-10-18 00:00:00,2246400,syxr,沈阳熙瑞经贸有限公司,9,-2.9672985782
1.0,1.0,L,10.2845389098,2016-07-07 00:00:00,2246402,syxr,沈阳熙瑞经贸有限公司,6,14.2276297894
1.0,1.0,L,29.4204177699,2016-08-02 00:00:00,2246402,syxr,沈阳熙瑞经贸有限公司,10,10.9790726461
1.0,1.0,L,86.3447393668,2016-10-18 00:00:00,2246402,syxr,沈阳熙瑞经贸有限公司,9,36.0966796875
0.80000000000000004,1.0,Z,100.0,2016-07-07 00:00:00,2246406,syxr,沈阳熙瑞经贸有限公司,6,-1.4566084658
1.0,1.0,Z,49.3096646943,2016-09-21 00:00:00,2246406,syxr,沈阳熙瑞经贸有限公司,7,1.1607088658
1.0,1.0,Z,100.0,2016-10-18 00:00:00,2246406,syxr,沈阳熙瑞经贸有限公司,9,100.0
1.0,1.0,Z,10.7980255039,2016-07-20 00:00:00,2247009,syxr,沈阳熙瑞经贸有限公司,7,-1.30229162186
1.0,1.0,Z,74.7065101387,2016-09-21 00:00:00,2247009,syxr,沈阳熙瑞经贸有限公司,7,9.13186133598
0.0,,Z,14.2566191446,2016-10-09 00:00:00,2247009,syxr,沈阳熙瑞经贸有限公司,7,8.34690846263
1.0,1.0,L,29.5649725468,2016-07-07 00:00:00,2247041,syxr,沈阳熙瑞经贸有限公司,6,1.94302255505
1.0,1.0,L,17.8207739308,2016-07-20 00:00:00,2247041,syxr,沈阳熙瑞经贸有限公司,7,0.652767289301
1.0,1.0,L,15.5059365586,2016-08-02 00:00:00,2247041,syxr,沈阳熙瑞经贸有限公司,10,-0.280761712803
1.0,1.0,L,8.65332612223,2016-08-31 00:00:00,2247041,syxr,沈阳熙瑞经贸有限公司,8,2.88632873661
1.0,1.0,L,13.9685707159,2016-09-07 00:00:00,2247041,syxr,沈阳熙瑞经贸有限公司,7,1.92013233975
1.0,1.0,L,30.6802244039,2016-09-21 00:00:00,2247041,syxr,沈阳熙瑞经贸有限公司,7,0.663737725808
1.0,1.0,L,23.0734943234,2016-10-09 00:00:00,2247041,syxr,沈阳熙瑞经贸有限公司,11,2.21294438758
1.0,1.0,L,79.0944563574,2016-10-18 00:00:00,2247041,syxr,沈阳熙瑞经贸有限公司,9,6.77582255083
1.0,1.0,Z,100.0,2016-07-07 00:00:00,2247047,syxr,沈阳熙瑞经贸有限公司,6,-2.50446616752
1.0,1.0,Z,26.1291526689,2016-08-17 00:00:00,2247047,syxr,沈阳熙瑞经贸有限公司,7,18.0195914028
1.0,1.0,Z,19.9657729606,2016-09-07 00:00:00,2247047,syxr,沈阳熙瑞经贸有限公司,7,1.21055718442
