org_from,org_to,actiontime_max,alt_max,alt_cnt
3,631,2016-09-19,10,1
3,631,2016-09-19,12,1
3,631,2016-09-19,16,1
3,631,2016-09-19,20,1
3,631,2016-09-20,1,139
3,631,2016-09-20,4,1
3,631,2016-09-20,7,10
3,631,2016-09-20,8,3
3,631,2016-09-20,9,1
3,631,2016-09-20,10,6
3,631,2016-09-20,11,2
3,631,2016-09-20,18,3
3,631,2016-09-20,19,10
3,631,2016-09-20,20,2
3,631,2016-09-21,1,150
3,631,2016-09-21,6,2
3,631,2016-09-21,7,1
3,631,2016-09-21,9,18
3,631,2016-09-21,10,5
3,631,2016-09-21,11,17
3,631,2016-09-21,12,6
3,631,2016-09-21,13,1
3,631,2016-09-21,18,1
3,631,2016-09-21,21,1
3,631,2016-09-22,1,146
3,631,2016-09-22,10,1
3,631,2016-09-22,11,2
3,631,2016-09-22,13,4
3,631,2016-09-22,14,1
3,631,2016-09-22,20,8
3,631,2016-09-22,21,3
3,631,2016-09-23,1,135
3,631,2016-09-23,7,1
3,631,2016-09-23,8,3
3,631,2016-09-23,9,1
3,631,2016-09-23,10,14
3,631,2016-09-23,11,15
3,631,2016-09-23,12,17
3,631,2016-09-23,13,55
3,631,2016-09-23,14,14
3,631,2016-09-23,15,4
3,631,2016-09-23,18,3
3,631,2016-09-23,19,7
3,631,2016-09-23,20,16
3,631,2016-09-23,21,16
3,631,2016-09-23,22,6
3,631,2016-09-23,23,21
3,631,2016-09-23,24,1
3,631,2016-09-23,25,1
3,631,2016-09-23,26,1
3,631,2016-09-24,1,185
3,631,2016-09-24,2,1
3,631,2016-09-24,12,1
3,631,2016-09-24,17,1
3,631,2016-09-24,19,1
3,631,2016-09-24,21,2
3,631,2016-09-25,1,157
3,631,2016-09-26,1,142
3,631,2016-09-27,1,130
3,631,2016-09-27,2,1
3,631,2016-09-28,1,166
3,631,2016-09-28,25,2
3,631,2016-09-29,1,143
3,631,2016-09-30,1,147
3,631,2016-10-01,0,1
3,631,2016-10-01,1,30
3,631,2016-10-02,1,116
3,631,2016-10-02,2,105
3,631,2016-10-03,1,142
3,631,2016-10-03,2,81
3,631,2016-10-04,1,111
3,631,2016-10-05,1,114
3,631,2016-10-06,1,111
3,631,2016-10-07,1,117
3,631,2016-10-08,1,142
3,631,2016-10-09,1,169
3,631,2016-10-10,1,80
3,631,2016-10-11,1,173
3,631,2016-10-11,2,323
3,631,2016-10-12,1,167
3,631,2016-10-12,2,2
3,631,2016-10-13,1,164
3,631,2016-10-13,4,1
3,631,2016-10-14,1,140
3,631,2016-10-14,2,4
3,631,2016-10-14,5,2
3,631,2016-10-15,1,152
3,631,2016-10-15,2,10
3,631,2016-10-16,1,171
3,631,2016-10-16,2,2
3,631,2016-10-17,1,137
3,631,2016-10-17,2,10
3,631,2016-10-18,1,155
3,631,2016-10-19,1,177
3,631,2016-10-20,1,171
3,631,2016-10-20,2,12
3,631,2016-10-21,1,138
3,631,2016-10-21,2,10
3,631,2016-10-22,1,162
3,631,2016-10-22,2,5
3,631,2016-10-23,1,194
3,631,2016-10-23,2,15
3,631,2016-10-23,3,1
3,631,2016-10-24,1,175
3,631,2016-10-24,2,21
3,631,2016-10-24,3,1
3,631,2016-10-25,1,162
3,631,2016-10-25,2,9
3,631,2016-10-26,1,160
3,631,2016-10-26,2,1
3,631,2016-10-27,1,146
3,631,2016-10-27,2,1
3,631,2016-10-28,1,135
3,631,2016-10-28,2,8
3,631,2016-10-29,1,63
3,631,2016-10-29,2,8
3,631,2016-10-29,3,5
3,631,2016-10-30,1,172
3,631,2016-10-30,2,143
3,631,2016-10-30,3,34
3,631,2016-10-31,1,172
3,631,2016-10-31,2,2
3,631,2016-11-01,1,51
3,631,2016-11-01,2,62
3,631,2016-11-01,3,1
3,632,\N,\N,231
3,632,2016-06-02,1,153
3,632,2016-06-03,1,130
3,632,2016-06-03,2,26
3,632,2016-06-04,1,140
3,632,2016-06-04,2,25
3,632,2016-06-05,1,156
3,632,2016-06-05,2,50
3,632,2016-06-05,3,3
3,632,2016-06-06,1,134
3,632,2016-06-06,2,26
3,632,2016-06-07,1,136
3,632,2016-06-07,2,23
3,632,2016-06-08,1,148
3,632,2016-06-08,2,24
3,632,2016-06-08,3,1
3,632,2016-06-09,1,98
3,632,2016-06-09,2,23
3,632,2016-06-09,3,1
3,632,2016-06-10,1,120
3,632,2016-06-10,2,84
3,632,2016-06-10,3,2
3,632,2016-06-11,1,158
3,632,2016-06-11,2,41
3,632,2016-06-12,1,161
3,632,2016-06-12,2,27
3,632,2016-06-13,1,150
3,632,2016-06-13,2,27
3,632,2016-06-14,1,112
3,632,2016-06-14,2,50
3,632,2016-06-14,3,2
3,632,2016-06-15,1,164
3,632,2016-06-15,2,76
3,632,2016-06-15,3,10
3,632,2016-06-16,1,112
3,632,2016-06-16,2,18
3,632,2016-06-17,1,134
3,632,2016-06-17,2,19
3,632,2016-06-19,3,33
3,632,2016-06-21,1,26
3,632,2016-06-21,2,5
3,632,2016-06-22,1,58
3,632,2016-06-22,2,83
3,632,2016-06-22,3,5
3,632,2016-06-23,1,90
3,632,2016-06-23,2,63
3,632,2016-06-24,1,193
3,632,2016-06-24,2,30
3,632,2016-06-25,1,96
3,632,2016-06-25,2,20
3,632,2016-06-25,3,2
3,632,2016-06-26,1,103
3,632,2016-06-26,2,38
3,632,2016-06-27,1,89
3,632,2016-06-27,2,13
3,632,2016-06-27,3,3
3,632,2016-06-28,1,93
3,632,2016-06-28,2,22
3,632,2016-06-29,1,80
3,632,2016-06-29,2,21
3,632,2016-06-29,3,1
3,632,2016-06-30,1,85
3,632,2016-06-30,2,21
3,632,2016-06-30,3,1
3,632,2016-07-01,1,79
3,632,2016-07-01,2,24
3,632,2016-07-01,3,1
3,632,2016-07-02,1,79
3,632,2016-07-02,2,20
3,632,2016-07-02,3,1
3,632,2016-07-03,1,79
3,632,2016-07-03,2,32
3,632,2016-07-03,3,1
3,632,2016-07-04,1,66
3,632,2016-07-04,2,9
3,632,2016-07-05,1,68
3,632,2016-07-05,2,25
3,632,2016-07-06,1,66
3,632,2016-07-06,2,23
3,632,2016-07-07,1,72
3,632,2016-07-07,2,26
3,632,2016-07-07,3,1
3,632,2016-07-07,4,1
3,632,2016-07-07,5,1
3,632,2016-07-08,1,86
3,632,2016-07-08,2,27
3,632,2016-07-08,3,1
3,632,2016-07-09,1,89
3,632,2016-07-09,2,13
3,632,2016-07-09,3,2
3,632,2016-07-10,1,76
3,632,2016-07-10,2,25
3,632,2016-07-11,1,77
3,632,2016-07-11,2,10
3,632,2016-07-11,3,1
3,632,2016-07-12,0,1
3,632,2016-07-12,1,73
3,632,2016-07-12,2,10
3,632,2016-07-13,1,84
3,632,2016-07-13,2,10
3,632,2016-07-14,1,79
3,632,2016-07-14,2,8
3,632,2016-07-15,1,53
3,632,2016-07-15,2,8
3,632,2016-07-15,3,1
3,632,2016-07-16,1,70
3,632,2016-07-16,2,10
3,632,2016-07-17,1,145
3,632,2016-07-17,2,15
3,632,2016-07-18,1,101
3,632,2016-07-18,2,11
3,632,2016-07-19,1,67
3,632,2016-07-19,2,10
3,632,2016-07-20,1,69
3,632,2016-07-20,2,2
3,632,2016-07-21,0,5
3,632,2016-07-21,1,159
3,632,2016-07-21,2,2
3,632,2016-07-22,1,97
3,632,2016-07-22,2,36
3,632,2016-07-23,1,115
3,632,2016-07-23,2,11
3,632,2016-07-23,3,1
3,632,2016-07-24,1,102
3,632,2016-07-24,2,15
3,632,2016-07-25,0,7
3,632,2016-07-25,1,88
3,632,2016-07-25,2,36
3,632,2016-07-26,1,78
3,632,2016-07-26,2,30
3,632,2016-07-26,3,1
3,632,2016-07-27,1,114
3,632,2016-07-27,2,51
3,632,2016-07-28,1,107
3,632,2016-07-28,2,34
3,632,2016-07-28,3,3
3,632,2016-07-29,1,100
3,632,2016-07-29,2,25
3,632,2016-07-29,3,1
3,632,2016-07-29,4,5
3,632,2016-07-29,5,2
3,632,2016-07-30,1,91
3,632,2016-07-30,2,25
3,632,2016-07-30,3,1
3,632,2016-07-31,1,80
3,632,2016-07-31,2,23
3,632,2016-07-31,3,1
3,632,2016-08-01,1,95
3,632,2016-08-01,2,10
3,632,2016-08-01,3,2
3,632,2016-08-02,1,76
3,632,2016-08-02,2,18
3,632,2016-08-03,1,71
3,632,2016-08-03,2,23
3,632,2016-08-03,3,1
3,632,2016-08-04,1,87
3,632,2016-08-04,2,22
3,632,2016-08-04,3,1
3,632,2016-08-05,1,73
3,632,2016-08-05,2,21
3,632,2016-08-05,3,1
3,632,2016-08-06,1,82
3,632,2016-08-06,2,26
3,632,2016-08-06,3,1
3,632,2016-08-07,1,71
3,632,2016-08-07,2,23
3,632,2016-08-07,3,1
3,632,2016-08-08,1,75
3,632,2016-08-08,2,32
3,632,2016-08-08,3,2
3,632,2016-08-09,1,79
3,632,2016-08-09,2,28
3,632,2016-08-10,1,81
3,632,2016-08-10,2,24
3,632,2016-08-10,3,1
3,632,2016-08-11,1,84
3,632,2016-08-11,2,27
3,632,2016-08-11,3,1
3,632,2016-08-12,1,57
3,632,2016-08-12,2,30
3,632,2016-08-12,3,1
3,632,2016-08-13,1,60
3,632,2016-08-13,2,25
3,632,2016-08-13,3,1
3,632,2016-08-14,1,65
3,632,2016-08-14,2,28
3,632,2016-08-14,3,1
3,632,2016-08-15,1,65
3,632,2016-08-15,2,15
3,632,2016-08-16,1,51
3,632,2016-08-16,2,36
3,632,2016-08-17,1,76
3,632,2016-08-17,2,24
3,632,2016-08-17,3,1
3,632,2016-08-18,1,47
3,632,2016-08-18,2,51
3,632,2016-08-18,3,1
3,632,2016-08-19,1,89
3,632,2016-08-19,2,15
3,632,2016-08-19,3,3
3,632,2016-08-20,1,64
3,632,2016-08-20,2,31
3,632,2016-08-21,1,62
3,632,2016-08-21,2,18
3,632,2016-08-21,3,1
3,632,2016-08-22,1,63
3,632,2016-08-22,2,25
3,632,2016-08-23,1,71
3,632,2016-08-23,2,5
3,632,2016-08-23,3,1
3,632,2016-08-24,1,85
3,632,2016-08-24,2,12
3,632,2016-08-25,1,96
3,632,2016-08-25,2,22
3,632,2016-08-25,3,1
3,632,2016-08-26,1,77
3,632,2016-08-26,2,25
3,632,2016-08-26,3,1
3,632,2016-08-27,1,70
3,632,2016-08-27,2,24
3,632,2016-08-28,1,71
3,632,2016-08-28,2,22
3,632,2016-08-28,3,1
3,632,2016-08-29,1,75
3,632,2016-08-29,2,27
3,632,2016-08-29,3,1
3,632,2016-08-30,1,76
3,632,2016-08-30,2,20
3,632,2016-08-30,3,1
3,632,2016-08-31,1,100
3,632,2016-08-31,2,19
3,632,2016-08-31,3,1
3,632,2016-09-01,1,94
3,632,2016-09-01,2,21
3,632,2016-09-01,3,4
3,632,2016-09-02,1,85
3,632,2016-09-02,2,20
3,632,2016-09-02,3,1
3,632,2016-09-03,1,84
3,632,2016-09-03,2,19
3,632,2016-09-04,1,90
3,632,2016-09-04,2,24
3,632,2016-09-04,3,2
3,632,2016-09-05,1,81
3,632,2016-09-05,2,39
3,632,2016-09-05,3,1
3,632,2016-09-06,1,80
3,632,2016-09-06,2,23
3,632,2016-09-06,3,1
3,632,2016-09-07,1,99
3,632,2016-09-07,2,19
3,632,2016-09-07,3,1
3,632,2016-09-08,1,103
3,632,2016-09-08,2,24
3,632,2016-09-09,1,96
3,632,2016-09-09,2,15
3,632,2016-09-09,3,2
3,632,2016-09-10,1,115
3,632,2016-09-10,2,27
3,632,2016-09-11,1,143
3,632,2016-09-11,2,49
3,632,2016-09-12,1,106
3,632,2016-09-12,2,35
3,632,2016-09-12,3,1
3,632,2016-09-13,1,99
3,632,2016-09-13,2,16
3,632,2016-09-13,3,1
3,632,2016-09-14,1,111
3,632,2016-09-14,2,16
3,632,2016-09-14,3,1
3,632,2016-09-15,1,117
3,632,2016-09-15,2,27
3,632,2016-09-16,1,103
3,632,2016-09-16,2,24
3,632,2016-09-16,3,1
3,632,2016-09-17,1,101
3,632,2016-09-17,2,16
3,632,2016-09-17,3,2
3,632,2016-09-18,1,98
3,632,2016-09-18,2,12
3,632,2016-09-19,1,88
3,632,2016-09-19,2,24
3,632,2016-09-20,1,118
3,632,2016-09-20,2,11
3,632,2016-09-21,1,102
3,632,2016-09-21,2,20
3,632,2016-09-22,1,93
3,632,2016-09-22,2,28
3,632,2016-09-23,1,69
3,632,2016-09-23,2,31
3,632,2016-09-24,1,97
3,632,2016-09-24,2,11
3,632,2016-09-24,3,1
3,632,2016-09-25,1,92
3,632,2016-09-25,2,15
3,632,2016-09-26,1,80
3,632,2016-09-26,2,10
3,632,2016-09-27,1,91
3,632,2016-09-27,2,9
3,632,2016-09-28,1,110
3,632,2016-09-28,2,13
3,632,2016-09-29,1,111
3,632,2016-09-29,2,30
3,632,2016-09-30,1,112
3,632,2016-09-30,2,13
3,632,2016-10-01,1,80
3,632,2016-10-01,2,14
3,632,2016-10-02,1,96
3,632,2016-10-02,2,9
3,632,2016-10-03,1,75
3,632,2016-10-03,2,12
3,632,2016-10-04,1,65
3,632,2016-10-04,2,14
3,632,2016-10-05,1,59
3,632,2016-10-05,2,12
3,632,2016-10-06,1,69
3,632,2016-10-06,2,11
3,632,2016-10-07,1,81
3,632,2016-10-07,2,29
3,632,2016-10-08,1,70
3,632,2016-10-08,2,11
3,632,2016-10-08,3,1
3,632,2016-10-09,1,85
3,632,2016-10-09,2,9
3,632,2016-10-10,1,212
3,632,2016-10-10,2,30
3,632,2016-10-11,1,104
3,632,2016-10-12,1,85
3,632,2016-10-12,2,26
3,632,2016-10-13,1,99
3,632,2016-10-13,2,21
3,632,2016-10-13,3,1
3,632,2016-10-14,1,81
3,632,2016-10-14,2,23
3,632,2016-10-15,1,82
3,632,2016-10-15,2,14
3,632,2016-10-16,1,88
3,632,2016-10-16,2,42
3,632,2016-10-16,3,2
3,632,2016-10-17,1,89
3,632,2016-10-17,2,21
3,632,2016-10-17,3,1
3,632,2016-10-18,1,79
3,632,2016-10-18,2,13
3,632,2016-10-18,3,1
3,632,2016-10-19,1,64
3,632,2016-10-19,2,14
3,632,2016-10-20,0,1
3,632,2016-10-20,1,95
3,632,2016-10-20,2,21
3,632,2016-10-21,1,87
3,632,2016-10-21,2,11
3,632,2016-10-21,3,1
3,632,2016-10-22,1,86
3,632,2016-10-22,2,18
3,632,2016-10-23,1,115
3,632,2016-10-23,2,18
3,632,2016-10-23,3,1
3,632,2016-10-24,1,84
3,632,2016-10-24,2,29
3,632,2016-10-25,1,90
3,632,2016-10-25,2,18
3,632,2016-10-25,3,2
3,632,2016-10-26,1,106
3,632,2016-10-26,2,15
3,632,2016-10-27,1,95
3,632,2016-10-27,2,19
3,632,2016-10-28,1,114
3,632,2016-10-28,2,12
3,632,2016-10-28,5,1
3,632,2016-10-29,1,104
3,632,2016-10-29,2,24
3,632,2016-10-30,1,127
3,632,2016-10-30,2,18
3,632,2016-10-31,1,128
3,632,2016-10-31,2,34
3,632,2016-11-01,1,83
3,632,2016-11-01,2,17
3,632,2016-11-01,3,2
3,765,\N,\N,1
3,765,2016-10-22,1,1
3,765,2016-10-24,1,1
3,765,2016-10-25,1,1
3,765,2016-10-29,1,1
4,605,\N,\N,395
4,605,2016-06-02,0,1
4,605,2016-06-02,1,302
4,605,2016-06-03,1,241
4,605,2016-06-03,2,1
4,605,2016-06-04,1,310
4,605,2016-06-05,1,278
4,605,2016-06-05,2,2
4,605,2016-06-06,1,280
4,605,2016-06-07,1,249
4,605,2016-06-08,1,304
4,605,2016-06-08,2,5
4,605,2016-06-09,1,283
4,605,2016-06-10,1,234
4,605,2016-06-11,1,226
4,605,2016-06-12,1,272
4,605,2016-06-13,1,300
4,605,2016-06-14,1,336
4,605,2016-06-15,1,256
4,605,2016-06-16,1,231
4,605,2016-06-17,1,296
4,605,2016-06-17,2,8
4,605,2016-06-21,1,327
4,605,2016-06-22,1,276
4,605,2016-06-23,1,272
4,605,2016-06-24,1,291
4,605,2016-06-24,2,1
4,605,2016-06-25,1,211
4,605,2016-06-26,1,156
4,605,2016-06-27,1,140
4,605,2016-06-28,1,116
4,605,2016-06-29,1,68
4,605,2016-06-30,1,207
4,605,2016-07-01,1,144
4,605,2016-07-02,1,156
4,605,2016-07-03,1,135
4,605,2016-07-04,1,114
4,605,2016-07-05,1,138
4,605,2016-07-06,1,129
4,605,2016-07-07,1,153
4,605,2016-07-08,1,179
4,605,2016-07-08,3,1
4,605,2016-07-09,1,147
4,605,2016-07-10,1,134
4,605,2016-07-11,0,1
4,605,2016-07-11,1,153
4,605,2016-07-11,2,6
4,605,2016-07-12,1,139
4,605,2016-07-13,1,161
4,605,2016-07-14,1,179
4,605,2016-07-15,1,156
4,605,2016-07-16,1,233
4,605,2016-07-17,1,157
4,605,2016-07-17,2,4
4,605,2016-07-18,1,145
4,605,2016-07-19,1,191
4,605,2016-07-20,1,175
4,605,2016-07-20,2,1
4,605,2016-07-21,1,245
4,605,2016-07-22,1,218
4,605,2016-07-22,2,1
4,605,2016-07-23,1,191
4,605,2016-07-23,2,2
4,605,2016-07-24,1,196
4,605,2016-07-24,2,1
4,605,2016-07-25,1,162
4,605,2016-07-25,2,1
4,605,2016-07-26,1,179
4,605,2016-07-27,1,214
4,605,2016-07-28,1,215
4,605,2016-07-29,1,241
4,605,2016-07-29,2,6
4,605,2016-07-30,1,229
4,605,2016-07-31,1,213
4,605,2016-07-31,2,2
4,605,2016-08-01,1,196
4,605,2016-08-01,2,2
4,605,2016-08-02,1,196
4,605,2016-08-03,1,196
4,605,2016-08-04,1,168
4,605,2016-08-05,1,162
4,605,2016-08-06,1,190
4,605,2016-08-06,2,5
4,605,2016-08-07,1,162
4,605,2016-08-08,1,156
4,605,2016-08-09,0,1
4,605,2016-08-09,1,143
4,605,2016-08-10,1,171
4,605,2016-08-10,2,4
4,605,2016-08-11,1,155
4,605,2016-08-12,1,148
4,605,2016-08-13,1,154
4,605,2016-08-14,1,145
4,605,2016-08-15,1,146
4,605,2016-08-16,1,137
4,605,2016-08-17,1,164
4,605,2016-08-17,2,1
4,605,2016-08-18,1,138
4,605,2016-08-19,1,187
4,605,2016-08-20,1,208
4,605,2016-08-20,2,5
4,605,2016-08-21,1,192
4,605,2016-08-22,1,170
4,605,2016-08-23,1,167
4,605,2016-08-24,1,201
4,605,2016-08-25,1,185
4,605,2016-08-26,1,184
4,605,2016-08-27,1,176
4,605,2016-08-28,1,105
4,605,2016-08-28,2,1
4,605,2016-08-29,1,136
4,605,2016-08-30,1,165
4,605,2016-08-31,1,175
4,605,2016-09-01,1,160
4,605,2016-09-02,1,174
4,605,2016-09-02,2,5
4,605,2016-09-03,1,176
4,605,2016-09-04,1,186
4,605,2016-09-05,1,185
4,605,2016-09-05,2,1
4,605,2016-09-06,1,187
4,605,2016-09-07,1,217
4,605,2016-09-07,2,2
4,605,2016-09-08,1,220
4,605,2016-09-09,1,222
4,605,2016-09-10,1,178
4,605,2016-09-11,1,238
4,605,2016-09-12,1,290
4,605,2016-09-12,2,72
4,605,2016-09-13,1,239
4,605,2016-09-14,1,245
4,605,2016-09-15,1,213
4,605,2016-09-15,2,2
4,605,2016-09-16,1,186
4,605,2016-09-17,1,248
4,605,2016-09-18,1,208
4,605,2016-09-18,2,3
4,605,2016-09-19,1,173
4,605,2016-09-20,1,237
4,605,2016-09-21,1,248
4,605,2016-09-22,1,234
4,605,2016-09-23,1,216
4,605,2016-09-23,2,2
4,605,2016-09-24,1,250
4,605,2016-09-25,1,199
4,605,2016-09-26,1,187
4,605,2016-09-27,1,187
4,605,2016-09-28,1,234
4,605,2016-09-28,2,1
4,605,2016-09-29,1,237
4,605,2016-09-29,3,7
4,605,2016-09-30,1,215
4,605,2016-10-01,1,202
4,605,2016-10-01,2,3
4,605,2016-10-02,1,175
4,605,2016-10-03,1,140
4,605,2016-10-04,1,118
4,605,2016-10-05,1,127
4,605,2016-10-06,1,138
4,605,2016-10-07,1,151
4,605,2016-10-08,1,154
4,605,2016-10-09,1,173
4,605,2016-10-10,1,128
4,605,2016-10-11,1,208
4,605,2016-10-12,1,211
4,605,2016-10-13,1,226
4,605,2016-10-14,1,274
4,605,2016-10-15,1,287
4,605,2016-10-16,1,276
4,605,2016-10-17,1,251
4,605,2016-10-18,1,246
4,605,2016-10-19,1,299
4,605,2016-10-20,1,293
4,605,2016-10-20,2,1
4,605,2016-10-21,1,235
4,605,2016-10-21,2,4
4,605,2016-10-22,1,259
4,605,2016-10-23,1,246
4,605,2016-10-23,2,2
4,605,2016-10-24,1,181
4,605,2016-10-25,1,211
4,605,2016-10-26,1,227
4,605,2016-10-26,2,1
4,605,2016-10-27,1,227
4,605,2016-10-28,1,218
4,605,2016-10-29,1,253
4,605,2016-10-30,1,229
4,605,2016-10-30,2,2
4,605,2016-10-31,1,289
4,605,2016-11-01,1,235
4,605,2016-11-01,2,3
4,633,\N,\N,68
4,633,2016-06-02,0,1
4,633,2016-06-03,2,155
4,633,2016-06-04,2,135
4,633,2016-06-05,2,174
4,633,2016-06-06,2,160
4,633,2016-06-07,2,151
4,633,2016-06-08,2,141
4,633,2016-06-08,3,3
4,633,2016-06-09,2,152
4,633,2016-06-10,2,156
4,633,2016-06-10,3,3
4,633,2016-06-11,2,150
4,633,2016-06-12,2,127
4,633,2016-06-13,2,158
4,633,2016-06-14,2,173
4,633,2016-06-14,3,1
4,633,2016-06-15,2,186
4,633,2016-06-16,2,160
4,633,2016-06-17,2,115
4,633,2016-06-20,4,96
4,633,2016-06-20,5,5
4,633,2016-06-22,2,149
4,633,2016-06-23,2,133
4,633,2016-06-23,3,4
4,633,2016-06-24,2,131
4,633,2016-06-24,3,7
4,633,2016-06-25,2,136
4,633,2016-06-26,2,123
4,633,2016-06-27,2,100
4,633,2016-06-27,3,12
4,633,2016-06-28,2,85
4,633,2016-06-28,3,1
4,633,2016-06-29,2,81
4,633,2016-06-30,2,61
4,633,2016-07-01,2,110
4,633,2016-07-02,2,90
4,633,2016-07-03,2,90
4,633,2016-07-04,2,93
4,633,2016-07-04,3,4
4,633,2016-07-05,2,79
4,633,2016-07-06,2,69
4,633,2016-07-08,2,81
4,633,2016-07-09,2,102
4,633,2016-07-09,3,1
4,633,2016-07-09,4,78
4,633,2016-07-10,2,74
4,633,2016-07-10,3,25
4,633,2016-07-11,2,85
4,633,2016-07-11,3,18
4,633,2016-07-11,4,7
4,633,2016-07-12,2,94
4,633,2016-07-13,2,89
4,633,2016-07-14,2,92
4,633,2016-07-15,2,93
4,633,2016-07-16,2,98
4,633,2016-07-17,2,145
4,633,2016-07-18,2,109
4,633,2016-07-18,3,11
4,633,2016-07-19,2,92
4,633,2016-07-20,2,104
4,633,2016-07-21,2,98
4,633,2016-07-21,3,7
4,633,2016-07-22,2,115
4,633,2016-07-23,2,116
4,633,2016-07-23,3,8
4,633,2016-07-24,2,120
4,633,2016-07-24,3,3
4,633,2016-07-25,2,112
4,633,2016-07-25,3,3
4,633,2016-07-26,2,108
4,633,2016-07-27,2,110
4,633,2016-07-28,2,112
4,633,2016-07-29,2,110
4,633,2016-07-30,2,115
4,633,2016-07-31,2,115
4,633,2016-08-01,2,114
4,633,2016-08-01,3,6
4,633,2016-08-02,2,114
4,633,2016-08-03,2,113
4,633,2016-08-04,2,103
4,633,2016-08-05,2,129
4,633,2016-08-06,2,124
4,633,2016-08-07,2,125
4,633,2016-08-08,2,119
4,633,2016-08-08,3,2
4,633,2016-08-09,2,115
4,633,2016-08-10,2,111
4,633,2016-08-11,2,121
4,633,2016-08-12,2,116
4,633,2016-08-13,2,117
4,633,2016-08-14,2,124
4,633,2016-08-15,2,95
4,633,2016-08-16,2,98
4,633,2016-08-17,2,103
4,633,2016-08-17,6,2
4,633,2016-08-18,2,103
4,633,2016-08-19,2,57
4,633,2016-08-20,2,121
4,633,2016-08-21,2,90
4,633,2016-08-22,2,92
4,633,2016-08-23,2,80
4,633,2016-08-23,3,6
4,633,2016-08-24,2,89
4,633,2016-08-24,3,6
4,633,2016-08-25,2,105
4,633,2016-08-26,2,106
4,633,2016-08-27,2,117
4,633,2016-08-28,2,105
4,633,2016-08-28,3,1
4,633,2016-08-29,2,102
4,633,2016-08-30,2,105
4,633,2016-08-31,2,112
4,633,2016-09-01,2,108
4,633,2016-09-03,2,17
4,633,2016-09-04,2,33
4,633,2016-09-05,2,19
4,633,2016-09-05,3,3
4,633,2016-09-06,0,1
4,633,2016-09-06,2,22
4,633,2016-09-06,4,2
4,633,2016-09-06,5,1
4,633,2016-09-11,2,3
4,633,2016-09-12,2,49
4,633,2016-09-12,3,1
4,633,2016-09-13,2,69
4,633,2016-09-13,7,1
4,633,2016-09-14,2,35
4,633,2016-09-15,2,30
4,633,2016-09-15,11,1
4,633,2016-09-16,2,81
4,633,2016-09-17,2,59
4,633,2016-09-18,2,65
4,633,2016-09-19,2,57
4,633,2016-09-20,2,55
4,633,2016-09-21,2,45
4,633,2016-09-22,2,45
4,633,2016-09-23,2,48
4,633,2016-09-24,2,35
4,633,2016-09-25,2,64
4,633,2016-09-26,2,47
4,633,2016-09-27,2,38
4,633,2016-09-28,2,39
4,633,2016-09-29,2,50
4,633,2016-09-30,2,46
4,633,2016-10-01,2,45
4,633,2016-10-02,2,53
4,633,2016-10-03,2,61
4,633,2016-10-04,2,36
4,633,2016-10-05,2,29
4,633,2016-10-06,2,30
4,633,2016-10-07,2,33
4,633,2016-10-08,2,35
4,633,2016-10-09,2,34
4,633,2016-10-10,2,38
4,633,2016-10-11,2,92
4,633,2016-10-12,2,103
4,633,2016-10-13,2,63
4,633,2016-10-14,2,60
4,633,2016-10-15,2,52
4,633,2016-10-16,2,61
4,633,2016-10-17,2,61
4,633,2016-10-18,0,1
4,633,2016-10-18,2,49
4,633,2016-10-22,2,41
4,633,2016-10-23,2,2
4,633,2016-10-24,2,21
4,633,2016-10-25,2,14
4,633,2016-10-26,2,14
4,633,2016-10-27,2,139
4,633,2016-10-28,2,124
4,633,2016-10-29,2,134
4,633,2016-10-29,3,8
4,633,2016-10-30,2,123
4,633,2016-10-31,2,129
4,633,2016-10-31,3,3
4,633,2016-11-01,2,106
4,633,2016-11-01,3,2
4,634,\N,\N,154
4,634,2016-06-02,0,1
4,634,2016-06-02,1,4
4,634,2016-06-03,2,127
4,634,2016-06-04,2,100
4,634,2016-06-04,3,1
4,634,2016-06-05,2,132
4,634,2016-06-06,2,112
4,634,2016-06-07,2,117
4,634,2016-06-08,2,103
4,634,2016-06-09,2,109
4,634,2016-06-10,1,1
4,634,2016-06-10,2,116
4,634,2016-06-11,2,101
4,634,2016-06-11,3,4
4,634,2016-06-12,1,6
4,634,2016-06-12,2,95
4,634,2016-06-13,1,5
4,634,2016-06-13,2,113
4,634,2016-06-14,2,128
4,634,2016-06-15,2,135
4,634,2016-06-16,2,109
4,634,2016-06-17,2,92
4,634,2016-06-18,2,6
4,634,2016-06-19,3,32
4,634,2016-06-19,4,6
4,634,2016-06-20,4,89
4,634,2016-06-20,5,1
4,634,2016-06-22,2,104
4,634,2016-06-23,2,95
4,634,2016-06-24,2,98
4,634,2016-06-25,2,97
4,634,2016-06-26,2,45
4,634,2016-06-27,2,125
4,634,2016-06-27,3,55
4,634,2016-06-28,2,98
4,634,2016-06-29,1,51
4,634,2016-06-29,2,65
4,634,2016-07-01,2,91
4,634,2016-07-02,2,64
4,634,2016-07-03,2,76
4,634,2016-07-04,2,64
4,634,2016-07-05,2,59
4,634,2016-07-06,2,68
4,634,2016-07-07,0,1
4,634,2016-07-07,2,69
4,634,2016-07-08,2,70
4,634,2016-07-09,2,102
4,634,2016-07-10,2,86
4,634,2016-07-11,2,68
4,634,2016-07-12,2,69
4,634,2016-07-13,2,72
4,634,2016-07-14,2,78
4,634,2016-07-15,2,97
